07:47:53.902 [MissionAirdrop] An airdrop is heading towards "Georgstown" (pos=<4522.000000, 0.000000, 4370.000000> type=Random_Georgstown) with a ExpansionAirdropContainer_Military
11:36:05.648 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_shirt_pinkhemp x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:05.722 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_shirt_pinkhemp x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 4250.
11:36:10.484 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_hex3_top x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:10.613 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_hex3_top x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 7000.
11:36:12.246 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_razor_top x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:12.335 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_razor_top x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 7000.
11:36:13.460 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_snake_top x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:13.609 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_snake_top x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 7000.
11:36:14.609 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_wtiger_top x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:14.703 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_wtiger_top x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 7000.
11:36:20.046 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_crypto_pants x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:20.167 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_crypto_pants x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 7000.
11:36:21.164 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_deathnote_pants x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:21.257 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_deathnote_pants x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 7000.
11:36:22.164 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_math_pants x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:22.257 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_math_pants x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 7000.
11:36:23.242 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_matrix_pants x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:23.335 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_matrix_pants x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 7000.
11:36:24.167 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_money_pants x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:24.257 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_money_pants x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 7000.
11:36:25.062 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_snake_pants x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:25.160 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_snake_pants x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 7000.
11:36:25.933 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_ucp_pants x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:26.062 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_ucp_pants x1 at the trader "Clothing (Quinn [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 7000.
11:36:39.433 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:39.515 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 37.
11:36:41.070 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:41.171 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 37.
11:36:41.585 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:41.699 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 37.
11:36:42.199 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:42.304 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 37.
11:36:42.746 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:42.843 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 37.
11:36:43.046 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:43.175 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 37.
11:36:43.476 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:43.574 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 37.
11:36:44.109 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:44.187 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 37.
11:36:44.531 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:44.621 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 37.
11:36:44.953 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:45.031 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 37.
11:36:45.507 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:45.648 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 37.
11:36:46.121 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:46.242 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 37.
11:36:46.625 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:46.726 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 37.
11:36:47.253 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:47.351 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold cp_emptybag x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 37.
11:36:48.359 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell cp_cannabisseedspackskunk x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:48.480 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold cp_cannabisseedspackskunk x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 562.
11:36:49.234 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell cp_cannabisseedspackstardawg x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:36:49.324 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold cp_cannabisseedspackstardawg x1 at the trader "Drugs (Lewis [#DRUGS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 281.
11:37:03.058 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_tacthelmet_pa x1 at the trader "Clothing_Accessories (Maria [#STR_EXPANSION_MARKET_TRADER_CLOTHING_ACCESSORIES])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:37:03.152 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_tacthelmet_pa x1 at the trader "Clothing_Accessories (Maria [#STR_EXPANSION_MARKET_TRADER_CLOTHING_ACCESSORIES])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 750.
11:37:08.968 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_tactgloves_alpine x1 at the trader "Clothing_Accessories (Maria [#STR_EXPANSION_MARKET_TRADER_CLOTHING_ACCESSORIES])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:37:09.050 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_tactgloves_alpine x1 at the trader "Clothing_Accessories (Maria [#STR_EXPANSION_MARKET_TRADER_CLOTHING_ACCESSORIES])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 3000.
11:37:13.441 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_vest_alpine x1 at the trader "Clothing_Accessories (Maria [#STR_EXPANSION_MARKET_TRADER_CLOTHING_ACCESSORIES])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:37:13.562 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_vest_alpine x1 at the trader "Clothing_Accessories (Maria [#STR_EXPANSION_MARKET_TRADER_CLOTHING_ACCESSORIES])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 4250.
11:37:14.574 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_vest_alpine x1 at the trader "Clothing_Accessories (Maria [#STR_EXPANSION_MARKET_TRADER_CLOTHING_ACCESSORIES])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:37:14.671 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_vest_alpine x1 at the trader "Clothing_Accessories (Maria [#STR_EXPANSION_MARKET_TRADER_CLOTHING_ACCESSORIES])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 6375.
11:37:15.300 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_vest_joker x1 at the trader "Clothing_Accessories (Maria [#STR_EXPANSION_MARKET_TRADER_CLOTHING_ACCESSORIES])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:37:15.402 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_vest_joker x1 at the trader "Clothing_Accessories (Maria [#STR_EXPANSION_MARKET_TRADER_CLOTHING_ACCESSORIES])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 8500.
11:37:16.136 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_vest_money x1 at the trader "Clothing_Accessories (Maria [#STR_EXPANSION_MARKET_TRADER_CLOTHING_ACCESSORIES])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:37:16.246 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_vest_money x1 at the trader "Clothing_Accessories (Maria [#STR_EXPANSION_MARKET_TRADER_CLOTHING_ACCESSORIES])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 8500.
11:37:16.960 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_vest_money x1 at the trader "Clothing_Accessories (Maria [#STR_EXPANSION_MARKET_TRADER_CLOTHING_ACCESSORIES])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:37:17.054 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_vest_money x1 at the trader "Clothing_Accessories (Maria [#STR_EXPANSION_MARKET_TRADER_CLOTHING_ACCESSORIES])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 2125.
11:37:17.820 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_vest_redcamo x1 at the trader "Clothing_Accessories (Maria [#STR_EXPANSION_MARKET_TRADER_CLOTHING_ACCESSORIES])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:37:17.957 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_vest_redcamo x1 at the trader "Clothing_Accessories (Maria [#STR_EXPANSION_MARKET_TRADER_CLOTHING_ACCESSORIES])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 6375.
11:37:18.617 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to sell bz_vest_vietnam x1 at the trader "Clothing_Accessories (Maria [#STR_EXPANSION_MARKET_TRADER_CLOTHING_ACCESSORIES])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:37:18.710 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has sold bz_vest_vietnam x1 at the trader "Clothing_Accessories (Maria [#STR_EXPANSION_MARKET_TRADER_CLOTHING_ACCESSORIES])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) and got 6375.
11:37:31.539 [ATM] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has deposited 526817 on his ATM account.
11:51:05.097 [ATM] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has withdrawn 600 from his ATM account.
11:51:22.906 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to purchase hatchbackwheel x1 from the trader "Vehicle_Parts (Oliver [#STR_EXPANSION_MARKET_TRADER_VEHICLE_PARTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:51:23.003 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has bought hatchbackwheel x1 from the trader "Vehicle_Parts (Oliver [#STR_EXPANSION_MARKET_TRADER_VEHICLE_PARTS])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) for a price of 500.
11:53:41.578 [ATM] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has deposited 100 on his ATM account.
11:53:47.984 [ATM] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has withdrawn 25000 from his ATM account.
11:54:21.066 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to purchase bz_firstaid_kit x1 from the trader "Special (Indar [#STR_EXPANSION_MARKET_TRADER_SPECIAL])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:54:21.164 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has bought bz_firstaid_kit x1 from the trader "Special (Indar [#STR_EXPANSION_MARKET_TRADER_SPECIAL])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) for a price of 5000.
11:54:26.414 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to purchase bz_belt x1 from the trader "Special (Indar [#STR_EXPANSION_MARKET_TRADER_SPECIAL])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:54:26.515 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has bought bz_belt x1 from the trader "Special (Indar [#STR_EXPANSION_MARKET_TRADER_SPECIAL])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) for a price of 5000.
11:54:35.679 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to purchase bz_firstaid_kit x1 from the trader "Special (Indar [#STR_EXPANSION_MARKET_TRADER_SPECIAL])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
11:54:35.777 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has bought bz_firstaid_kit x1 from the trader "Special (Indar [#STR_EXPANSION_MARKET_TRADER_SPECIAL])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>) for a price of 5000.
11:54:39.738 [Market] Player "Morningstar1980" (id=83imqfZkH-LpiTXHx7j8zism8xnbt8wuFtwNyuJW7Fw=) has send a requested to purchase bz_ifak_black x1 from the trader "Special (Indar [#STR_EXPANSION_MARKET_TRADER_SPECIAL])" in market zone "The Hill" (pos=<7529.135742, 89.198120, 4610.044922>).
